path_uid,from_node,to_node,path_id,step_index,edge_id,from_node_on_edge,to_node_on_edge,offset_start,offset_end,travel_time,capacity,edge_type,lockable
SORT1__OUT2__path_3,SORT1,OUT2,path_3,3,e25,SORT2,OUT2,8.0,10.0,2.0,1,oneway,0
SORT1__CHG1__path_1,SORT1,CHG1,path_1,0,e20,SORT1,P7,0.0,3.0,3.0,2,normal,0
SORT1__CHG1__path_1,SORT1,CHG1,path_1,1,e15,P7,P4,3.0,5.0,2.0,2,normal,0
SORT1__CHG1__path_1,SORT1,CHG1,path_1,2,e10,P4,P1,5.0,7.0,2.0,1,narrow,0
SORT1__CHG1__path_1,SORT1,CHG1,path_1,3,e05,P1,J1,7.0,9.0,2.0,2,normal,0
SORT1__CHG1__path_1,SORT1,CHG1,path_1,4,e26,J1,CHG1,9.0,11.0,2.0,1,normal,0
SORT1__CHG1__path_2,SORT1,CHG1,path_2,0,e21,SORT1,P8,0.0,3.0,3.0,2,normal,0
SORT1__CHG1__path_2,SORT1,CHG1,path_2,1,e18,P8,P7,3.0,5.0,2.0,2,normal,0
SORT1__CHG1__path_2,SORT1,CHG1,path_2,2,e15,P7,P4,5.0,7.0,2.0,2,normal,0
SORT1__CHG1__path_2,SORT1,CHG1,path_2,3,e10,P4,P1,7.0,9.0,2.0,1,narrow,0
SORT1__CHG1__path_2,SORT1,CHG1,path_2,4,e05,P1,J1,9.0,11.0,2.0,2,normal,0
SORT1__CHG1__path_2,SORT1,CHG1,path_2,5,e26,J1,CHG1,11.0,13.0,2.0,1,normal,0
SORT1__CHG1__path_3,SORT1,CHG1,path_3,0,e20,SORT1,P7,0.0,3.0,3.0,2,normal,0
SORT1__CHG1__path_3,SORT1,CHG1,path_3,1,e15,P7,P4,3.0,5.0,2.0,2,normal,0
SORT1__CHG1__path_3,SORT1,CHG1,path_3,2,e13,P4,P5,5.0,7.0,2.0,1,narrow,0
SORT1__CHG1__path_3,SORT1,CHG1,path_3,3,e11,P5,P2,7.0,9.0,2.0,1,narrow,0
SORT1__CHG1__path_3,SORT1,CHG1,path_3,4,e08,P2,P1,9.0,11.0,2.0,2,normal,0
SORT1__CHG1__path_3,SORT1,CHG1,path_3,5,e05,P1,J1,11.0,13.0,2.0,2,normal,0
SORT1__CHG1__path_3,SORT1,CHG1,path_3,6,e26,J1,CHG1,13.0,15.0,2.0,1,normal,0
SORT1__CHG2__path_1,SORT1,CHG2,path_1,0,e20,SORT1,P7,0.0,3.0,3.0,2,normal,0
SORT1__CHG2__path_1,SORT1,CHG2,path_1,1,e27,P7,CHG2,3.0,5.0,2.0,1,normal,0
SORT1__CHG2__path_2,SORT1,CHG2,path_2,0,e21,SORT1,P8,0.0,3.0,3.0,2,normal,0
SORT1__CHG2__path_2,SORT1,CHG2,path_2,1,e18,P8,P7,3.0,5.0,2.0,2,normal,0
SORT1__CHG2__path_2,SORT1,CHG2,path_2,2,e27,P7,CHG2,5.0,7.0,2.0,1,normal,0
SORT1__CHG2__path_3,SORT1,CHG2,path_3,0,e21,SORT1,P8,0.0,3.0,3.0,2,normal,0
SORT1__CHG2__path_3,SORT1,CHG2,path_3,1,e16,P8,P5,3.0,5.0,2.0,1,dynamic,1
SORT1__CHG2__path_3,SORT1,CHG2,path_3,2,e13,P5,P4,5.0,7.0,2.0,1,narrow,0
SORT1__CHG2__path_3,SORT1,CHG2,path_3,3,e15,P4,P7,7.0,9.0,2.0,2,normal,0
SORT1__CHG2__path_3,SORT1,CHG2,path_3,4,e27,P7,CHG2,9.0,11.0,2.0,1,normal,0
SORT2__IN1__path_1,SORT2,IN1,path_1,0,e22,SORT2,P8,0.0,3.0,3.0,2,normal,0
SORT2__IN1__path_1,SORT2,IN1,path_1,1,e18,P8,P7,3.0,5.0,2.0,2,normal,0
SORT2__IN1__path_1,SORT2,IN1,path_1,2,e15,P7,P4,5.0,7.0,2.0,2,normal,0
SORT2__IN1__path_1,SORT2,IN1,path_1,3,e10,P4,P1,7.0,9.0,2.0,1,narrow,0
SORT2__IN1__path_1,SORT2,IN1,path_1,4,e05,P1,J1,9.0,11.0,2.0,2,normal,0
SORT2__IN1__path_1,SORT2,IN1,path_1,5,e01,J1,IN1,11.0,13.0,2.0,2,normal,0
SORT2__IN1__path_2,SORT2,IN1,path_2,0,e23,SORT2,P9,0.0,3.0,3.0,2,normal,0
SORT2__IN1__path_2,SORT2,IN1,path_2,1,e19,P9,P8,3.0,5.0,2.0,2,normal,0
SORT2__IN1__path_2,SORT2,IN1,path_2,2,e18,P8,P7,5.0,7.0,2.0,2,normal,0
SORT2__IN1__path_2,SORT2,IN1,path_2,3,e15,P7,P4,7.0,9.0,2.0,2,normal,0
SORT2__IN1__path_2,SORT2,IN1,path_2,4,e10,P4,P1,9.0,11.0,2.0,1,narrow,0
SORT2__IN1__path_2,SORT2,IN1,path_2,5,e05,P1,J1,11.0,13.0,2.0,2,normal,0
SORT2__IN1__path_2,SORT2,IN1,path_2,6,e01,J1,IN1,13.0,15.0,2.0,2,normal,0
SORT2__IN1__path_3,SORT2,IN1,path_3,0,e23,SORT2,P9,0.0,3.0,3.0,2,normal,0
SORT2__IN1__path_3,SORT2,IN1,path_3,1,e17,P9,P6,3.0,5.0,2.0,2,normal,0
SORT2__IN1__path_3,SORT2,IN1,path_3,2,e12,P6,P3,5.0,7.0,2.0,1,narrow,0
SORT2__IN1__path_3,SORT2,IN1,path_3,3,e07,P3,J3,7.0,9.0,2.0,2,normal,0
SORT2__IN1__path_3,SORT2,IN1,path_3,4,e04,J3,J2,9.0,11.0,2.0,2,normal,0
SORT2__IN1__path_3,SORT2,IN1,path_3,5,e03,J2,J1,11.0,13.0,2.0,2,normal,0
SORT2__IN1__path_3,SORT2,IN1,path_3,6,e01,J1,IN1,13.0,15.0,2.0,2,normal,0
SORT2__IN1__path_4,SORT2,IN1,path_4,0,e22,SORT2,P8,0.0,3.0,3.0,2,normal,0
SORT2__IN1__path_4,SORT2,IN1,path_4,1,e16,P8,P5,3.0,5.0,2.0,1,dynamic,1
SORT2__IN1__path_4,SORT2,IN1,path_4,2,e11,P5,P2,5.0,7.0,2.0,1,narrow,0
SORT2__IN1__path_4,SORT2,IN1,path_4,3,e06,P2,J2,7.0,9.0,2.0,1,narrow,0
SORT2__IN1__path_4,SORT2,IN1,path_4,4,e03,J2,J1,9.0,11.0,2.0,2,normal,0
SORT2__IN1__path_4,SORT2,IN1,path_4,5,e01,J1,IN1,11.0,13.0,2.0,2,normal,0
SORT2__IN2__path_1,SORT2,IN2,path_1,0,e23,SORT2,P9,0.0,3.0,3.0,2,normal,0
SORT2__IN2__path_1,SORT2,IN2,path_1,1,e17,P9,P6,3.0,5.0,2.0,2,normal,0
SORT2__IN2__path_1,SORT2,IN2,path_1,2,e12,P6,P3,5.0,7.0,2.0,1,narrow,0
SORT2__IN2__path_1,SORT2,IN2,path_1,3,e07,P3,J3,7.0,9.0,2.0,2,normal,0
SORT2__IN2__path_1,SORT2,IN2,path_1,4,e02,J3,IN2,9.0,11.0,2.0,2,normal,0
SORT2__IN2__path_2,SORT2,IN2,path_2,0,e22,SORT2,P8,0.0,3.0,3.0,2,normal,0
SORT2__IN2__path_2,SORT2,IN2,path_2,1,e19,P8,P9,3.0,5.0,2.0,2,normal,0
SORT2__IN2__path_2,SORT2,IN2,path_2,2,e17,P9,P6,5.0,7.0,2.0,2,normal,0
SORT2__IN2__path_2,SORT2,IN2,path_2,3,e12,P6,P3,7.0,9.0,2.0,1,narrow,0
SORT2__IN2__path_2,SORT2,IN2,path_2,4,e07,P3,J3,9.0,11.0,2.0,2,normal,0
SORT2__IN2__path_2,SORT2,IN2,path_2,5,e02,J3,IN2,11.0,13.0,2.0,2,normal,0
SORT2__IN2__path_3,SORT2,IN2,path_3,0,e23,SORT2,P9,0.0,3.0,3.0,2,normal,0
SORT2__IN2__path_3,SORT2,IN2,path_3,1,e17,P9,P6,3.0,5.0,2.0,2,normal,0
SORT2__IN2__path_3,SORT2,IN2,path_3,2,e14,P6,P5,5.0,7.0,2.0,1,narrow,0
SORT2__IN2__path_3,SORT2,IN2,path_3,3,e11,P5,P2,7.0,9.0,2.0,1,narrow,0
SORT2__IN2__path_3,SORT2,IN2,path_3,4,e09,P2,P3,9.0,11.0,2.0,2,normal,0
SORT2__IN2__path_3,SORT2,IN2,path_3,5,e07,P3,J3,11.0,13.0,2.0,2,normal,0
SORT2__IN2__path_3,SORT2,IN2,path_3,6,e02,J3,IN2,13.0,15.0,2.0,2,normal,0
SORT2__P1__path_1,SORT2,P1,path_1,0,e22,SORT2,P8,0.0,3.0,3.0,2,normal,0
SORT2__P1__path_1,SORT2,P1,path_1,1,e18,P8,P7,3.0,5.0,2.0,2,normal,0
SORT2__P1__path_1,SORT2,P1,path_1,2,e15,P7,P4,5.0,7.0,2.0,2,normal,0
SORT2__P1__path_1,SORT2,P1,path_1,3,e10,P4,P1,7.0,9.0,2.0,1,narrow,0
SORT2__P1__path_2,SORT2,P1,path_2,0,e23,SORT2,P9,0.0,3.0,3.0,2,normal,0
SORT2__P1__path_2,SORT2,P1,path_2,1,e17,P9,P6,3.0,5.0,2.0,2,normal,0
SORT2__P1__path_2,SORT2,P1,path_2,2,e12,P6,P3,5.0,7.0,2.0,1,narrow,0
SORT2__P1__path_2,SORT2,P1,path_2,3,e09,P3,P2,7.0,9.0,2.0,2,normal,0
SORT2__P1__path_2,SORT2,P1,path_2,4,e08,P2,P1,9.0,11.0,2.0,2,normal,0
SORT2__P1__path_3,SORT2,P1,path_3,0,e23,SORT2,P9,0.0,3.0,3.0,2,normal,0
SORT2__P1__path_3,SORT2,P1,path_3,1,e19,P9,P8,3.0,5.0,2.0,2,normal,0
SORT2__P1__path_3,SORT2,P1,path_3,2,e18,P8,P7,5.0,7.0,2.0,2,normal,0
SORT2__P1__path_3,SORT2,P1,path_3,3,e15,P7,P4,7.0,9.0,2.0,2,normal,0
SORT2__P1__path_3,SORT2,P1,path_3,4,e10,P4,P1,9.0,11.0,2.0,1,narrow,0
SORT2__P1__path_4,SORT2,P1,path_4,0,e22,SORT2,P8,0.0,3.0,3.0,2,normal,0
SORT2__P1__path_4,SORT2,P1,path_4,1,e16,P8,P5,3.0,5.0,2.0,1,dynamic,1
SORT2__P1__path_4,SORT2,P1,path_4,2,e11,P5,P2,5.0,7.0,2.0,1,narrow,0
SORT2__P1__path_4,SORT2,P1,path_4,3,e08,P2,P1,7.0,9.0,2.0,2,normal,0
SORT2__P2__path_1,SORT2,P2,path_1,0,e23,SORT2,P9,0.0,3.0,3.0,2,normal,0
SORT2__P2__path_1,SORT2,P2,path_1,1,e17,P9,P6,3.0,5.0,2.0,2,normal,0
SORT2__P2__path_1,SORT2,P2,path_1,2,e12,P6,P3,5.0,7.0,2.0,1,narrow,0
SORT2__P2__path_1,SORT2,P2,path_1,3,e09,P3,P2,7.0,9.0,2.0,2,normal,0
SORT2__P2__path_2,SORT2,P2,path_2,0,e22,SORT2,P8,0.0,3.0,3.0,2,normal,0
SORT2__P2__path_2,SORT2,P2,path_2,1,e16,P8,P5,3.0,5.0,2.0,1,dynamic,1
SORT2__P2__path_2,SORT2,P2,path_2,2,e11,P5,P2,5.0,7.0,2.0,1,narrow,0
SORT2__P2__path_3,SORT2,P2,path_3,0,e23,SORT2,P9,0.0,3.0,3.0,2,normal,0
SORT2__P2__path_3,SORT2,P2,path_3,1,e17,P9,P6,3.0,5.0,2.0,2,normal,0
SORT2__P2__path_3,SORT2,P2,path_3,2,e14,P6,P5,5.0,7.0,2.0,1,narrow,0
SORT2__P2__path_3,SORT2,P2,path_3,3,e11,P5,P2,7.0,9.0,2.0,1,narrow,0
SORT2__P3__path_1,SORT2,P3,path_1,0,e23,SORT2,P9,0.0,3.0,3.0,2,normal,0
SORT2__P3__path_1,SORT2,P3,path_1,1,e17,P9,P6,3.0,5.0,2.0,2,normal,0
SORT2__P3__path_1,SORT2,P3,path_1,2,e12,P6,P3,5.0,7.0,2.0,1,narrow,0
SORT2__P3__path_2,SORT2,P3,path_2,0,e22,SORT2,P8,0.0,3.0,3.0,2,normal,0
SORT2__P3__path_2,SORT2,P3,path_2,1,e19,P8,P9,3.0,5.0,2.0,2,normal,0
SORT2__P3__path_2,SORT2,P3,path_2,2,e17,P9,P6,5.0,7.0,2.0,2,normal,0
SORT2__P3__path_2,SORT2,P3,path_2,3,e12,P6,P3,7.0,9.0,2.0,1,narrow,0
SORT2__P3__path_3,SORT2,P3,path_3,0,e23,SORT2,P9,0.0,3.0,3.0,2,normal,0
SORT2__P3__path_3,SORT2,P3,path_3,1,e17,P9,P6,3.0,5.0,2.0,2,normal,0
SORT2__P3__path_3,SORT2,P3,path_3,2,e14,P6,P5,5.0,7.0,2.0,1,narrow,0
SORT2__P3__path_3,SORT2,P3,path_3,3,e11,P5,P2,7.0,9.0,2.0,1,narrow,0
SORT2__P3__path_3,SORT2,P3,path_3,4,e09,P2,P3,9.0,11.0,2.0,2,normal,0
SORT2__P4__path_1,SORT2,P4,path_1,0,e22,SORT2,P8,0.0,3.0,3.0,2,normal,0
SORT2__P4__path_1,SORT2,P4,path_1,1,e18,P8,P7,3.0,5.0,2.0,2,normal,0
SORT2__P4__path_1,SORT2,P4,path_1,2,e15,P7,P4,5.0,7.0,2.0,2,normal,0
SORT2__P4__path_2,SORT2,P4,path_2,0,e23,SORT2,P9,0.0,3.0,3.0,2,normal,0
SORT2__P4__path_2,SORT2,P4,path_2,1,e19,P9,P8,3.0,5.0,2.0,2,normal,0
SORT2__P4__path_2,SORT2,P4,path_2,2,e18,P8,P7,5.0,7.0,2.0,2,normal,0
SORT2__P4__path_2,SORT2,P4,path_2,3,e15,P7,P4,7.0,9.0,2.0,2,normal,0
SORT2__P4__path_3,SORT2,P4,path_3,0,e22,SORT2,P8,0.0,3.0,3.0,2,normal,0
SORT2__P4__path_3,SORT2,P4,path_3,1,e21,P8,SORT1,3.0,6.0,3.0,2,normal,0
SORT2__P4__path_3,SORT2,P4,path_3,2,e20,SORT1,P7,6.0,9.0,3.0,2,normal,0
SORT2__P4__path_3,SORT2,P4,path_3,3,e15,P7,P4,9.0,11.0,2.0,2,normal,0
SORT2__P4__path_4,SORT2,P4,path_4,0,e22,SORT2,P8,0.0,3.0,3.0,2,normal,0
SORT2__P4__path_4,SORT2,P4,path_4,1,e16,P8,P5,3.0,5.0,2.0,1,dynamic,1
SORT2__P4__path_4,SORT2,P4,path_4,2,e13,P5,P4,5.0,7.0,2.0,1,narrow,0
SORT2__P5__path_1,SORT2,P5,path_1,0,e23,SORT2,P9,0.0,3.0,3.0,2,normal,0
SORT2__P5__path_1,SORT2,P5,path_1,1,e17,P9,P6,3.0,5.0,2.0,2,normal,0
SORT2__P5__path_1,SORT2,P5,path_1,2,e14,P6,P5,5.0,7.0,2.0,1,narrow,0
SORT2__P5__path_2,SORT2,P5,path_2,0,e22,SORT2,P8,0.0,3.0,3.0,2,normal,0
SORT2__P5__path_2,SORT2,P5,path_2,1,e16,P8,P5,3.0,5.0,2.0,1,dynamic,1
SORT2__P5__path_3,SORT2,P5,path_3,0,e22,SORT2,P8,0.0,3.0,3.0,2,normal,0
SORT2__P5__path_3,SORT2,P5,path_3,1,e18,P8,P7,3.0,5.0,2.0,2,normal,0
SORT2__P5__path_3,SORT2,P5,path_3,2,e15,P7,P4,5.0,7.0,2.0,2,normal,0
SORT2__P5__path_3,SORT2,P5,path_3,3,e13,P4,P5,7.0,9.0,2.0,1,narrow,0
SORT2__P6__path_1,SORT2,P6,path_1,0,e23,SORT2,P9,0.0,3.0,3.0,2,normal,0
SORT2__P6__path_1,SORT2,P6,path_1,1,e17,P9,P6,3.0,5.0,2.0,2,normal,0
SORT2__P6__path_2,SORT2,P6,path_2,0,e22,SORT2,P8,0.0,3.0,3.0,2,normal,0
SORT2__P6__path_2,SORT2,P6,path_2,1,e19,P8,P9,3.0,5.0,2.0,2,normal,0
SORT2__P6__path_2,SORT2,P6,path_2,2,e17,P9,P6,5.0,7.0,2.0,2,normal,0
SORT2__P6__path_3,SORT2,P6,path_3,0,e22,SORT2,P8,0.0,3.0,3.0,2,normal,0
SORT2__P6__path_3,SORT2,P6,path_3,1,e16,P8,P5,3.0,5.0,2.0,1,dynamic,1
SORT2__P6__path_3,SORT2,P6,path_3,2,e14,P5,P6,5.0,7.0,2.0,1,narrow,0
SORT2__P7__path_1,SORT2,P7,path_1,0,e22,SORT2,P8,0.0,3.0,3.0,2,normal,0
SORT2__P7__path_1,SORT2,P7,path_1,1,e18,P8,P7,3.0,5.0,2.0,2,normal,0
SORT2__P7__path_2,SORT2,P7,path_2,0,e23,SORT2,P9,0.0,3.0,3.0,2,normal,0
SORT2__P7__path_2,SORT2,P7,path_2,1,e19,P9,P8,3.0,5.0,2.0,2,normal,0
SORT2__P7__path_2,SORT2,P7,path_2,2,e18,P8,P7,5.0,7.0,2.0,2,normal,0
SORT2__P7__path_3,SORT2,P7,path_3,0,e22,SORT2,P8,0.0,3.0,3.0,2,normal,0
SORT2__P7__path_3,SORT2,P7,path_3,1,e21,P8,SORT1,3.0,6.0,3.0,2,normal,0
SORT2__P7__path_3,SORT2,P7,path_3,2,e20,SORT1,P7,6.0,9.0,3.0,2,normal,0
SORT2__P8__path_1,SORT2,P8,path_1,0,e22,SORT2,P8,0.0,3.0,3.0,2,normal,0
SORT2__P8__path_2,SORT2,P8,path_2,0,e23,SORT2,P9,0.0,3.0,3.0,2,normal,0
SORT2__P8__path_2,SORT2,P8,path_2,1,e19,P9,P8,3.0,5.0,2.0,2,normal,0
SORT2__P8__path_3,SORT2,P8,path_3,0,e23,SORT2,P9,0.0,3.0,3.0,2,normal,0
SORT2__P8__path_3,SORT2,P8,path_3,1,e17,P9,P6,3.0,5.0,2.0,2,normal,0
SORT2__P8__path_3,SORT2,P8,path_3,2,e14,P6,P5,5.0,7.0,2.0,1,narrow,0
SORT2__P8__path_3,SORT2,P8,path_3,3,e16,P5,P8,7.0,9.0,2.0,1,dynamic,1
SORT2__P9__path_1,SORT2,P9,path_1,0,e23,SORT2,P9,0.0,3.0,3.0,2,normal,0
SORT2__P9__path_2,SORT2,P9,path_2,0,e22,SORT2,P8,0.0,3.0,3.0,2,normal,0
SORT2__P9__path_2,SORT2,P9,path_2,1,e19,P8,P9,3.0,5.0,2.0,2,normal,0
SORT2__P9__path_3,SORT2,P9,path_3,0,e22,SORT2,P8,0.0,3.0,3.0,2,normal,0
SORT2__P9__path_3,SORT2,P9,path_3,1,e16,P8,P5,3.0,5.0,2.0,1,dynamic,1
SORT2__P9__path_3,SORT2,P9,path_3,2,e14,P5,P6,5.0,7.0,2.0,1,narrow,0
SORT2__P9__path_3,SORT2,P9,path_3,3,e17,P6,P9,7.0,9.0,2.0,2,normal,0
SORT2__SORT1__path_1,SORT2,SORT1,path_1,0,e22,SORT2,P8,0.0,3.0,3.0,2,normal,0
SORT2__SORT1__path_1,SORT2,SORT1,path_1,1,e21,P8,SORT1,3.0,6.0,3.0,2,normal,0
SORT2__SORT1__path_2,SORT2,SORT1,path_2,0,e23,SORT2,P9,0.0,3.0,3.0,2,normal,0
SORT2__SORT1__path_2,SORT2,SORT1,path_2,1,e19,P9,P8,3.0,5.0,2.0,2,normal,0
SORT2__SORT1__path_2,SORT2,SORT1,path_2,2,e21,P8,SORT1,5.0,8.0,3.0,2,normal,0
SORT2__SORT1__path_3,SORT2,SORT1,path_3,0,e22,SORT2,P8,0.0,3.0,3.0,2,normal,0
SORT2__SORT1__path_3,SORT2,SORT1,path_3,1,e18,P8,P7,3.0,5.0,2.0,2,normal,0
SORT2__SORT1__path_3,SORT2,SORT1,path_3,2,e20,P7,SORT1,5.0,8.0,3.0,2,normal,0
SORT2__OUT1__path_1,SORT2,OUT1,path_1,0,e22,SORT2,P8,0.0,3.0,3.0,2,normal,0
SORT2__OUT1__path_1,SORT2,OUT1,path_1,1,e21,P8,SORT1,3.0,6.0,3.0,2,normal,0
SORT2__OUT1__path_1,SORT2,OUT1,path_1,2,e24,SORT1,OUT1,6.0,8.0,2.0,1,oneway,0
SORT2__OUT1__path_2,SORT2,OUT1,path_2,0,e23,SORT2,P9,0.0,3.0,3.0,2,normal,0
SORT2__OUT1__path_2,SORT2,OUT1,path_2,1,e19,P9,P8,3.0,5.0,2.0,2,normal,0
SORT2__OUT1__path_2,SORT2,OUT1,path_2,2,e21,P8,SORT1,5.0,8.0,3.0,2,normal,0
SORT2__OUT1__path_2,SORT2,OUT1,path_2,3,e24,SORT1,OUT1,8.0,10.0,2.0,1,oneway,0
SORT2__OUT1__path_3,SORT2,OUT1,path_3,0,e22,SORT2,P8,0.0,3.0,3.0,2,normal,0
SORT2__OUT1__path_3,SORT2,OUT1,path_3,1,e18,P8,P7,3.0,5.0,2.0,2,normal,0
SORT2__OUT1__path_3,SORT2,OUT1,path_3,2,e20,P7,SORT1,5.0,8.0,3.0,2,normal,0
SORT2__OUT1__path_3,SORT2,OUT1,path_3,3,e24,SORT1,OUT1,8.0,10.0,2.0,1,oneway,0
SORT2__OUT2__path_1,SORT2,OUT2,path_1,0,e25,SORT2,OUT2,0.0,2.0,2.0,1,oneway,0
SORT2__CHG1__path_1,SORT2,CHG1,path_1,0,e22,SORT2,P8,0.0,3.0,3.0,2,normal,0
SORT2__CHG1__path_1,SORT2,CHG1,path_1,1,e18,P8,P7,3.0,5.0,2.0,2,normal,0
SORT2__CHG1__path_1,SORT2,CHG1,path_1,2,e15,P7,P4,5.0,7.0,2.0,2,normal,0
SORT2__CHG1__path_1,SORT2,CHG1,path_1,3,e10,P4,P1,7.0,9.0,2.0,1,narrow,0
SORT2__CHG1__path_1,SORT2,CHG1,path_1,4,e05,P1,J1,9.0,11.0,2.0,2,normal,0
SORT2__CHG1__path_1,SORT2,CHG1,path_1,5,e26,J1,CHG1,11.0,13.0,2.0,1,normal,0
SORT2__CHG1__path_2,SORT2,CHG1,path_2,0,e23,SORT2,P9,0.0,3.0,3.0,2,normal,0
SORT2__CHG1__path_2,SORT2,CHG1,path_2,1,e19,P9,P8,3.0,5.0,2.0,2,normal,0
SORT2__CHG1__path_2,SORT2,CHG1,path_2,2,e18,P8,P7,5.0,7.0,2.0,2,normal,0
SORT2__CHG1__path_2,SORT2,CHG1,path_2,3,e15,P7,P4,7.0,9.0,2.0,2,normal,0
SORT2__CHG1__path_2,SORT2,CHG1,path_2,4,e10,P4,P1,9.0,11.0,2.0,1,narrow,0
SORT2__CHG1__path_2,SORT2,CHG1,path_2,5,e05,P1,J1,11.0,13.0,2.0,2,normal,0
SORT2__CHG1__path_2,SORT2,CHG1,path_2,6,e26,J1,CHG1,13.0,15.0,2.0,1,normal,0
SORT2__CHG1__path_3,SORT2,CHG1,path_3,0,e23,SORT2,P9,0.0,3.0,3.0,2,normal,0
SORT2__CHG1__path_3,SORT2,CHG1,path_3,1,e17,P9,P6,3.0,5.0,2.0,2,normal,0
SORT2__CHG1__path_3,SORT2,CHG1,path_3,2,e12,P6,P3,5.0,7.0,2.0,1,narrow,0
SORT2__CHG1__path_3,SORT2,CHG1,path_3,3,e07,P3,J3,7.0,9.0,2.0,2,normal,0
SORT2__CHG1__path_3,SORT2,CHG1,path_3,4,e04,J3,J2,9.0,11.0,2.0,2,normal,0
SORT2__CHG1__path_3,SORT2,CHG1,path_3,5,e03,J2,J1,11.0,13.0,2.0,2,normal,0
SORT2__CHG1__path_3,SORT2,CHG1,path_3,6,e26,J1,CHG1,13.0,15.0,2.0,1,normal,0
SORT2__CHG1__path_4,SORT2,CHG1,path_4,0,e22,SORT2,P8,0.0,3.0,3.0,2,normal,0
SORT2__CHG1__path_4,SORT2,CHG1,path_4,1,e16,P8,P5,3.0,5.0,2.0,1,dynamic,1
SORT2__CHG1__path_4,SORT2,CHG1,path_4,2,e11,P5,P2,5.0,7.0,2.0,1,narrow,0
SORT2__CHG1__path_4,SORT2,CHG1,path_4,3,e06,P2,J2,7.0,9.0,2.0,1,narrow,0
SORT2__CHG1__path_4,SORT2,CHG1,path_4,4,e03,J2,J1,9.0,11.0,2.0,2,normal,0
SORT2__CHG1__path_4,SORT2,CHG1,path_4,5,e26,J1,CHG1,11.0,13.0,2.0,1,normal,0
SORT2__CHG2__path_1,SORT2,CHG2,path_1,0,e22,SORT2,P8,0.0,3.0,3.0,2,normal,0
SORT2__CHG2__path_1,SORT2,CHG2,path_1,1,e18,P8,P7,3.0,5.0,2.0,2,normal,0
SORT2__CHG2__path_1,SORT2,CHG2,path_1,2,e27,P7,CHG2,5.0,7.0,2.0,1,normal,0
SORT2__CHG2__path_2,SORT2,CHG2,path_2,0,e23,SORT2,P9,0.0,3.0,3.0,2,normal,0
SORT2__CHG2__path_2,SORT2,CHG2,path_2,1,e19,P9,P8,3.0,5.0,2.0,2,normal,0
SORT2__CHG2__path_2,SORT2,CHG2,path_2,2,e18,P8,P7,5.0,7.0,2.0,2,normal,0
SORT2__CHG2__path_2,SORT2,CHG2,path_2,3,e27,P7,CHG2,7.0,9.0,2.0,1,normal,0
SORT2__CHG2__path_3,SORT2,CHG2,path_3,0,e22,SORT2,P8,0.0,3.0,3.0,2,normal,0
SORT2__CHG2__path_3,SORT2,CHG2,path_3,1,e21,P8,SORT1,3.0,6.0,3.0,2,normal,0
SORT2__CHG2__path_3,SORT2,CHG2,path_3,2,e20,SORT1,P7,6.0,9.0,3.0,2,normal,0
SORT2__CHG2__path_3,SORT2,CHG2,path_3,3,e27,P7,CHG2,9.0,11.0,2.0,1,normal,0
CHG1__IN1__path_1,CHG1,IN1,path_1,0,e26,CHG1,J1,0.0,2.0,2.0,1,normal,0
CHG1__IN1__path_1,CHG1,IN1,path_1,1,e01,J1,IN1,2.0,4.0,2.0,2,normal,0
CHG1__IN2__path_1,CHG1,IN2,path_1,0,e26,CHG1,J1,0.0,2.0,2.0,1,normal,0
CHG1__IN2__path_1,CHG1,IN2,path_1,1,e03,J1,J2,2.0,4.0,2.0,2,normal,0
CHG1__IN2__path_1,CHG1,IN2,path_1,2,e04,J2,J3,4.0,6.0,2.0,2,normal,0
CHG1__IN2__path_1,CHG1,IN2,path_1,3,e02,J3,IN2,6.0,8.0,2.0,2,normal,0
CHG1__IN2__path_2,CHG1,IN2,path_2,0,e26,CHG1,J1,0.0,2.0,2.0,1,normal,0
CHG1__IN2__path_2,CHG1,IN2,path_2,1,e05,J1,P1,2.0,4.0,2.0,2,normal,0
CHG1__IN2__path_2,CHG1,IN2,path_2,2,e08,P1,P2,4.0,6.0,2.0,2,normal,0
CHG1__IN2__path_2,CHG1,IN2,path_2,3,e09,P2,P3,6.0,8.0,2.0,2,normal,0
CHG1__IN2__path_2,CHG1,IN2,path_2,4,e07,P3,J3,8.0,10.0,2.0,2,normal,0
CHG1__IN2__path_2,CHG1,IN2,path_2,5,e02,J3,IN2,10.0,12.0,2.0,2,normal,0
CHG1__IN2__path_3,CHG1,IN2,path_3,0,e26,CHG1,J1,0.0,2.0,2.0,1,normal,0
CHG1__IN2__path_3,CHG1,IN2,path_3,1,e03,J1,J2,2.0,4.0,2.0,2,normal,0
CHG1__IN2__path_3,CHG1,IN2,path_3,2,e06,J2,P2,4.0,6.0,2.0,1,narrow,0
CHG1__IN2__path_3,CHG1,IN2,path_3,3,e09,P2,P3,6.0,8.0,2.0,2,normal,0
CHG1__IN2__path_3,CHG1,IN2,path_3,4,e07,P3,J3,8.0,10.0,2.0,2,normal,0
CHG1__IN2__path_3,CHG1,IN2,path_3,5,e02,J3,IN2,10.0,12.0,2.0,2,normal,0
CHG1__P1__path_1,CHG1,P1,path_1,0,e26,CHG1,J1,0.0,2.0,2.0,1,normal,0
CHG1__P1__path_1,CHG1,P1,path_1,1,e05,J1,P1,2.0,4.0,2.0,2,normal,0
